,Price,new_car_price,overview_Fuel type,overview_Transmission,overview_Color,overview_Insurance,overview_Registration Type,overview_Car Available at,spec_Engine,spec_Fuel Type,spec_Transmission,spec_Max Power (bhp@rpm),spec_Max Torque (Nm@rpm),spec_Mileage,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership
13501,625000.0,1390000.0,Petrol,"Automatic, Sport Mode",White,Comprehensive,Individual,"New Moti Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,"['VX', 'CVT']",58000.0,1
13502,440000.00000000006,1390000.0,Petrol,"Automatic, Sport Mode",White,Third Party,Individual,"Multani Mohalla, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,"['VX', 'CVT']",78000.0,1
13503,825000.0,1367000.0,Petrol,Manual - 6 Gears,Red,Comprehensive,Corporate,"Vikaspuri, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 17.8 kmpl | User Reported: 16 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,712 km,Not Applicable,,,,,,No,No,2022,Honda,City,"['V', 'Petrol']",50000.0,1
13504,1213000.0,1817000.0000000002,Diesel,Manual - 6 Gears,Others,Comprehensive,Individual,"Saket, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 6 Gears,98 bhp @ 3600 rpm,200 Nm @ 1750 rpm,ARAI: 24.1 kmpl | User Reported: 20 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,964 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2021,Honda,City,"['ZX', 'Diesel']",24604.0,1
13505,325000.0,969999.9999999999,Petrol,Manual - 5 Gears,White,Third Party,Individual,"J 6Block Rajouri Garden, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,ARAI: 16.8 kmpl,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2014,Honda,City,"['1.5', 'S', 'MT']",77000.0,2
13506,1150000.0,1791000.0,Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",White,Comprehensive,Individual,"Pitampura, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 18.4 kmpl | User Reported: 15 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,736 km,Not Applicable,,,,,,No,No,2023,Honda,City,"['ZX', 'CVT', 'Petrol']",30000.0,1
13507,395000.0,1104000.0,Petrol,Manual - 5 Gears,White,Expired,Individual,"Bagdola Village, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['V'],73840.0,2
13508,275000.0,1000000.0,Petrol + CNG,Manual - 5 Gears,Red,Third Party,Individual,"Ashok Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,ARAI: 16.8 kmpl,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2013,Honda,City,"['V', 'MT', 'CNG', 'Compatible']",75000.0,1
13509,381000.0,1264000.0,Petrol,Manual - 5 Gears,White,Expired,Individual,"Sector 14 Dwarka, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['VX'],49827.0,2
13510,436000.00000000006,1264000.0,Petrol,Manual - 5 Gears,Brown,Expired,Individual,"Sector 14 Dwarka, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['VX'],57308.0,1
13511,356000.0,1298000.0,Petrol,Manual - 5 Gears,Silver,Expired,Individual,"Sector 14 Dwarka, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', '(O)', 'MT']",52636.0,1
13512,725000.0,1119000.0,Petrol,Manual - 5 Gears,Grey,Expired,Individual,"J 6Block Rajouri Garden, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.4 kmpl | User Reported: 17 kmpl,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,696 km,Not Applicable,,,,,,No,No,2022,Honda,City,"['V', 'Petrol']",59924.0,1
13513,950000.0,1444000.0,Petrol,Manual - 6 Gears,White,Comprehensive,Individual,"Ashok Vihar, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 17.8 kmpl | User Reported: 16 kmpl,,BS6 Phase 2,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,Yes,Not Applicable,Not Applicable,712 km,Not Applicable,,,,No,,No,No,2023,Honda,City,"['V', 'Petrol', 'MT', '[2023-2025]']",18000.0,1
13514,825000.0,1367000.0,Petrol,Manual - 6 Gears,Red,Comprehensive,Corporate,"Vikaspuri, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 17.8 kmpl | User Reported: 16 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,712 km,Not Applicable,,,,,,No,No,2022,Honda,City,"['V', 'Petrol']",50500.0,1
13515,403000.0,1485000.0,Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",Silver,Expired,Individual,"Sector 13 - Dwarka, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,"['VX', 'CVT', 'Petrol', '[2017-2019]']",73312.0,2
13516,1175000.0,1791000.0,Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",Red,Comprehensive,Individual,"Rajouri Garden, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 18.4 kmpl | User Reported: 15 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,736 km,Not Applicable,,,,,,No,No,2022,Honda,City,"['ZX', 'CVT', 'Petrol']",20000.0,1
13517,765000.0,,Petrol,Manual - 5 Gears,Grey,Not Available,Individual,"Janakpuri, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder",Petrol,Manual - 5 Gears,100@5800,132@4800,ARAI: 12.1 kmpl,,,5 Seats,,42 litres,,Yes,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,,,2019,Honda,City,"['VTEC', 'Plus']",53000.0,1
13518,155000.0,,Petrol + CNG,Manual - 5 Gears,Urban Titanium Metalic,Not Available,NotAvailable,"G.P.O, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,ARAI: 16.8 kmpl,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,No,,,Not Applicable,,,,,,,,,,,2011,Honda,City,"['1.5', 'S', 'MT']",92000.0,
13519,350000.0,1110000.0,Petrol,Manual - 5 Gears,SILVER,Not Available,NotAvailable,"Govindpuri, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,ARAI: 16.8 kmpl,,,5 Seats and 2 Rows,506 L,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,Electrically Adjustable Sunroof,,No,No,,,Not Applicable,,,,,,,,,,,2012,Honda,City,"['1.5', 'V', 'MT', 'Sunroof']",36000.0,1
13520,701000.0,1430000.0,Diesel,Manual - 6 Gears,Orchid White Pearl,Not Available,NotAvailable,Delhi,"1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Diesel,Manual - 6 Gears,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,ARAI: 26 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Honda,City,"['VX', 'Diesel']",90000.0,1
13521,1050000.0,1525000.0,Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",Other,Third Party,Individual,"Noida sector 63, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,"Automatic (CVT), Paddle Shift, Sport Mode",119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 18.4 kmpl | User Reported: 16 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,736 km,Not Applicable,,,,,,No,No,2023,Honda,City,"['V', 'CVT', 'Petrol']",17000.0,1
13522,625000.0,1390000.0,Petrol,"Automatic, Sport Mode",Brown,Comprehensive,Individual,"New Moti Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",62000.0,1
13523,975000.0,,Petrol,"Automatic (CVT), Paddle Shift",Brown,Comprehensive,Individual,"Greater Kailash, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic (CVT), Paddle Shift",118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,720 km,,,,,,,No,No,2021,Honda,City,"['VX', 'CVT', 'Petrol']",55000.0,1
13524,492000.0,1338000.0,Petrol,Manual - 5 Gears,Silver,Expired,Individual,"Saket, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.4 kmpl,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,"['VX', 'Petrol', '[2017-2019]']",62239.0,1
13525,391000.0,1104000.0,Petrol,Manual - 5 Gears,White,Comprehensive,Individual,"Rohini, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['V'],72073.0,1
13526,350000.0,1104000.0,Petrol,Manual - 5 Gears,Alabaster Silver Metallic,Not Available,NotAvailable,"Tagore Garden, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2014,Honda,City,['V'],14250.0,2
13527,495000.0,1390000.0,Petrol,"Automatic, Sport Mode",Brown,Expired,Individual,"Lajpat Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",30952.0,2
13528,449000.0,1104000.0,Petrol,Manual - 5 Gears,Brown,Comprehensive,Individual,"Pitampura, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['V'],65000.0,1
13529,450000.0,1390000.0,Petrol,"Automatic, Sport Mode",Grey,Expired,Individual,"Karol Bagh, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",78246.0,1
13530,819999.9999999999,1532000.0,Petrol,Manual - 6 Gears,Lunar Silver Metallic,Comprehensive,Individual,"Dwarka, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 17.8 kmpl | User Reported: 15 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Electrically Adjustable Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,712 km,Not Applicable,,,,,,No,No,2021,Honda,City,"['VX', 'Petrol']",61000.0,1
13531,275000.0,1054000.0,Petrol,Manual - 5 Gears,Maroon,Comprehensive,Individual,"Kidwai Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['SV'],34000.0,1
13532,550000.0,,Petrol,"Automatic (CVT), Paddle Shift",White,Third Party,Individual,"Kalyan Vas, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic (CVT), Paddle Shift",118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,Not Applicable,720 km,,,,,,,No,No,2017,Honda,City,"['VX', 'CVT', 'Petrol']",74000.0,1
13533,825000.0,1367000.0,Petrol,Manual - 6 Gears,Red,Not Available,Corporate,"Jeewan Park, Delhi","1498 cc, 4 Cylinders Inline, 4 Valves/Cylinder, DOHC",Petrol,Manual - 6 Gears,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,ARAI: 17.8 kmpl | User Reported: 16 kmpl,,BS 6,5 Seats and 2 Rows,506 L,40 litres,"4 Airbags (Driver, Front Passenger, Driver Side, Front Passenger Side)",Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,No,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,712 km,Not Applicable,,,,,,No,No,2022,Honda,City,"['V', 'Petrol']",47000.0,1
13534,550000.0,1264000.0,Petrol,Manual - 5 Gears,Alabaster Silver Metallic,Not Available,NotAvailable,"Shalamar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2017,Honda,City,['VX'],44000.0,1
13535,350000.0,1390000.0,Petrol,"Automatic, Sport Mode",Taffeta White,Not Available,NotAvailable,"Anarkali Colony, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",123500.0,2
13536,250000.0,1199000.0,Petrol,Automatic - 5 Gears,Urban Titanium Metalic,Comprehensive,Individual,"Swami Ram Tirath Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Automatic - 5 Gears,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,ARAI: 15.6 kmpl,,,5 Seats and 2 Rows,,42 litres,,Yes,No,No,Yes,No,No,No,Yes,,Yes,Remote,No,,No,Yes,,,Not Applicable,,,,,,,,,,,2013,Honda,City,"['V', 'AT', '(AVN)']",75000.0,1
13537,371000.0,,Petrol,Manual - 5 Gears,White,Not Available,Individual,"Dwarka, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.4 kmpl,,BS 6,5 Seats and 2 Rows,510 L,40 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Keyless,No,Rear,No,No,,,Not Applicable,Not Applicable,696 km,,,,,,,No,No,2015,Honda,City,"['SV', 'Petrol', '[2019-2020]']",44949.0,1
13538,470000.0,996000.0000000001,Petrol,Manual - 5 Gears,Alabaster Silver Metallic,Not Available,NotAvailable,"Azad Nagar East, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,['S'],53000.0,2
13539,390000.0,1390000.0,Petrol,"Automatic, Sport Mode",Brown,Comprehensive,Individual,"Ambedkar Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2014,Honda,City,"['VX', 'CVT']",72000.0,1
13540,525000.0,1264000.0,Petrol,Manual - 5 Gears,Bronze,Comprehensive,Individual,"Greater Kailash, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Manual - 5 Gears,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 17.8 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,['VX'],46000.0,1
13541,463999.99999999994,1203000.0,Petrol,Automatic,White,Comprehensive,Individual,"Central Kirti Nagar, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,Automatic,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Honda,City,"['SV', 'CVT']",44000.0,1
13542,594000.0,1359000.0,Petrol,"Automatic (CVT), Paddle Shift",Brown,Not Available,Individual,"Vikaspuri, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic (CVT), Paddle Shift",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,BS 4,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Remote Central Locking with Boot Opener,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Honda,City,"['V', 'CVT', 'Petrol', '[2017-2019]']",53000.0,1
13543,398000.0,1390000.0,Petrol,"Automatic, Sport Mode",Brown,Expired,Individual,"Rohini, Delhi","1497 cc, 4 Cylinders Inline, 4 Valves/Cylinder, SOHC",Petrol,"Automatic, Sport Mode",117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,ARAI: 18 kmpl,,,5 Seats and 2 Rows,510 L,40 litres,,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Electrically Adjustable Sunroof,Rear,Yes,No,,,Not Applicable,,,,,,,,,No,No,2015,Honda,City,"['VX', 'CVT']",63508.0,1
