Price,new_car_price,overview_Fuel type,spec_Top Speed,spec_Emission Standard,spec_Seating Capacity,spec_Bootspace,spec_Fuel Tank Capacity,spec_Airbags,spec_Anti-Lock Braking System (ABS),spec_Electronic Stability Program (ESP),spec_Brake Assist (BA),spec_Electronic Brake-force Distribution (EBD),spec_Traction Control System (TC/TCS),spec_Hill Hold Control,spec_Hill Descent Control,spec_Child Safety Lock,spec_Child Seat Anchor Points,spec_Engine Immobiliser,spec_Central Locking,spec_Sunroof,spec_Parking Sensors,spec_Keyless Start/ Button Start,spec_GPS Navigation System,spec_ADAS,spec_Automatic Emergency Braking,spec_Vehicle Warranty,spec_Battery,spec_Driving Range,spec_Battery Warranty,spec_DC Fast Charging,spec_AC Fast Charging,spec_AC Regular Charging,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage
1237000.0,1719000.0000000002,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,,No,No,2023,Hyundai,Creta,"['SX', '1.5', 'Petrol']",33833.0,1,Manual,Yes,Not Available,Delhi,1497 ,113,15.5 kmpl
490000.00000000006,1368000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2015,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'Petrol']",69000.0,1,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1350000.0,1872000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2022,Hyundai,Creta,"['SX', '1.5', 'Petrol', 'CVT']",30000.0,1,Automatic,No,Individual,Delhi,1497 ,113,17 kmpl
864000.0,1313000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['EX', '1.5', 'Petrol', '[2020-2022]']",34000.0,2,Manual,Yes,Individual,Delhi,1497 ,113,17 kmpl
590000.0,1361000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Petrol']",63315.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1450000.0,1655999.9999999998,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Electric, Tilt with Pinch Guard",Rear,Yes,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,,,No,No,2025,Hyundai,Creta,"['S', '(O)', 'Petrol', '1.5L', 'Manual']",21000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,15 kmpl
670000.0,1474000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Hyundai,Creta,"['SX', 'Plus', '1.6', 'AT', 'Petrol']",76000.0,1,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
685000.0,1484000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",74000.0,1,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1075000.0,1957000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,950 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2020,Hyundai,Creta,"['SX', '1.5', 'Diesel', 'Automatic']",72279.0,1,Automatic,Yes,Individual,Delhi,1493 ,113,19 kmpl
393000.0,1180000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'S', 'Petrol']",88115.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
585000.0,1361000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Petrol']",64728.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1595000.0,1911000.0,Diesel,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Electric, Tilt with Pinch Guard",Rear,No,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,No,,Turbocharged,No,2025,Hyundai,Creta,"['EX', '(O)', 'Diesel', '1.5L', 'Turbo', 'Automatic', '(TC)']",11000.0,1,Automatic,Yes,Individual,Delhi,1493 ,114,
499000.0,,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2015,Hyundai,Creta,"['1.6', 'S', 'Petrol']",58472.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
1375000.0,,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2023,Hyundai,Creta,"['SX', '(O)', '1.5', 'Petrol', 'CVT', '[2020-2022]']",47000.0,1,Automatic,No,Individual,Delhi,1497 ,113,17 kmpl
858000.0,1378000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,,No,No,2023,Hyundai,Creta,"['EX', '1.5', 'Petrol']",76204.0,1,Manual,Yes,Individual,Delhi,1497 ,113,17 kmpl
1451000.0,1689000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Electric, Tilt with Pinch Guard",Rear,No,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,No,,No,No,2025,Hyundai,Creta,"['EX', '(O)', 'Petrol', '1.5L', 'CVT', 'Speed', 'Automatic', '(CVT)']",11000.0,1,Automatic,Yes,Individual,Delhi,1497 ,113,
1256000.0,1892000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,,No,No,2023,Hyundai,Creta,"['SX', '1.5', 'Petrol', 'CVT']",56113.0,1,Automatic,No,Individual,Delhi,1497 ,113,
1049000.0,1831000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2020,Hyundai,Creta,"['SX', '1.5', 'Petrol', 'CVT', '[2020-2022]']",74017.0,1,Automatic,No,Individual,Delhi,1497 ,113,17 kmpl
743000.0,1605999.9999999998,Petrol,,,5 Seats and 2 Rows,400 L,55 litres,,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Hyundai,Creta,"['SX', '1.6', '(O)', 'Petrol']",48135.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
625000.0,1381000.0,Diesel,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,,Not Applicable,,,,,,,,,Turbocharged (Variable Geometry),No,2017,Hyundai,Creta,"['S', 'Plus', '1.4', 'CRDI']",125000.0,1,Manual,Yes,Individual,Delhi,1396 ,89,21.38 kmpl
875000.0,,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",61000.0,1,Automatic,Yes,Commercial,Delhi,1591 ,122,15.29 kmpl
1375000.0,1719000.0000000002,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,,Not Applicable,,,,,,No,No,2023,Hyundai,Creta,"['SX', '1.5', 'Petrol']",47000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,15.5 kmpl
1595000.0,1805000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Voice Controlled",Rear,Yes,Yes,Level 2,Yes,3 Years / Unlimited Kms,Not Applicable,,Not Applicable,,,,No,,No,No,2024,Hyundai,Creta,"['SX', 'Tech', 'Petrol', '1.5L', 'Manual']",23000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,19 kmpl
750000.0,1361000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Petrol']",67856.0,1,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
819999.9999999999,1313000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['EX', '1.5', 'Petrol', '[2020-2022]']",62000.0,1,Manual,No,Not Available,Delhi,1497 ,113,17 kmpl
1175000.0,2094000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,Turbocharged (Fixed Geometry),No,2020,Hyundai,Creta,"['SX', '(O)', '1.4', 'Turbo', '7', 'DCT', '[2020-2022]']",47000.0,1,Automatic,Yes,Individual,Delhi,1353 ,138,17 kmpl
675000.0,1421000.0,Petrol,,,5 Seats and 2 Rows,400 L,55 litres,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2018,Hyundai,Creta,"['SX', '1.6', 'Petrol']",69000.0,1,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
925000.0,1447000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,1050 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2020,Hyundai,Creta,"['EX', '1.5', 'Diesel', '[2020-2022]']",70000.0,1,Manual,Yes,Individual,Delhi,1493 ,113,21 kmpl
460000.0,1368000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'Petrol']",58326.0,3,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
1070000.0,1657000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['SX', '1.5', 'Petrol', '[2020-2022]']",51000.0,1,Manual,No,Individual,Delhi,1497 ,113,17 kmpl
1525000.0,1755999.9999999998,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Voice Controlled, Tilt with Pinch Guard",Rear,Yes,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,,,No,No,2024,Hyundai,Creta,"['SX', 'Petrol', '1.5L', 'Manual']",20000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,14 kmpl
1175000.0,1831000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['SX', '1.5', 'Petrol', 'CVT', '[2020-2022]']",53000.0,1,Automatic,No,Individual,Delhi,1497 ,113,17 kmpl
480000.0,1368000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'Petrol']",117000.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
650000.0,1484000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",96210.0,2,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
490000.00000000006,1368000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'Petrol']",70000.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
1095000.0,1957000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,950 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2020,Hyundai,Creta,"['SX', '1.5', 'Diesel', 'Automatic']",72000.0,1,Automatic,Yes,Individual,Delhi,1493 ,113,19 kmpl
894999.9999999999,,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",25000.0,1,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
595000.0,1361000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Petrol']",72000.0,1,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
646000.0,1614000.0,Petrol,,BS 4,5 Seats and 2 Rows,400 L,55 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Hyundai,Creta,"['SX', '1.6', 'AT', 'Petrol']",66306.0,1,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1075000.0,1657000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['SX', '1.5', 'Petrol', '[2020-2022]']",66000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,17 kmpl
795000.0,1614000.0,Petrol,,BS 4,5 Seats and 2 Rows,400 L,55 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Remote,Electrically Adjustable Sunroof,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2019,Hyundai,Creta,"['SX', '1.6', 'AT', 'Petrol']",59000.0,1,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
925000.0,1447000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,1050 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2020,Hyundai,Creta,"['EX', '1.5', 'Diesel', '[2020-2022]']",74000.0,1,Manual,Yes,Individual,Delhi,1493 ,113,21 kmpl
1450000.0,1689000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Electric, Tilt with Pinch Guard",Rear,No,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,No,,No,No,2025,Hyundai,Creta,"['EX', '(O)', 'Petrol', '1.5L', 'CVT', 'Speed', 'Automatic', '(CVT)']",11000.0,1,Automatic,Yes,Individual,Delhi,1497 ,113,
1249000.0,1831000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2021,Hyundai,Creta,"['SX', '1.5', 'Petrol', 'CVT', '[2020-2022]']",27000.0,1,Automatic,Yes,Individual,Delhi,1497 ,113,17 kmpl
790000.0,1313000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,No,No,2020,Hyundai,Creta,"['EX', '1.5', 'Petrol', '[2020-2022]']",80000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,17 kmpl
442000.0,1404000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Dual', 'Tone', 'Petrol']",82630.0,2,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
649000.0,1141000.0,Petrol,,BS 4,5 Seats and 2 Rows,400 L,55 litres,"2 Airbags (Driver, Front Passenger)",Yes,No,No,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,No,No,,,Not Applicable,,,,,,,,,No,No,2020,Hyundai,Creta,"['E', 'Plus', '1.6', 'Petrol']",105000.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
565000.0,1121000.0,CNG,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['E', 'Plus', '1.6', 'Petrol']",79000.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
1050000.0,1820000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1050 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2021,Hyundai,Creta,"['SX', '1.5', 'Diesel', '[2020-2022]']",59864.0,1,Manual,Yes,Individual,Delhi,1493 ,113,21 kmpl
765000.0,1484000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",65000.0,2,Automatic,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
500000.0,1180000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,No,No,No,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'S', 'Petrol']",68000.0,2,Manual,Yes,Individual,Delhi,1591 ,122,15.29 kmpl
575000.0,1484000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,Yes,No,No,Yes,,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'AT', 'Petrol']",87000.0,2,Automatic,No,Individual,Delhi,1591 ,122,15.29 kmpl
1090000.0,1820000.0,Diesel,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"2 Airbags (Driver, Front Passenger)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,1050 km,Not Applicable,,,,,,Turbocharged (Variable Geometry),No,2021,Hyundai,Creta,"['SX', '1.5', 'Diesel', '[2020-2022]']",73000.0,1,Manual,Yes,Individual,Delhi,1493 ,113,21 kmpl
421000.0,1368000.0,Petrol,,,5 Seats and 2 Rows,,60 litres,,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2016,Hyundai,Creta,"['1.6', 'SX', 'Plus', 'Petrol']",93443.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
1450000.0,1964000.0,Petrol,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Voice Controlled",Front & Rear,Yes,Yes,Level 2,Yes,3 Years / Unlimited Kms,Not Applicable,,Not Applicable,,,,No,,No,No,2024,Hyundai,Creta,"['SX', '(O)', 'Petrol', '1.5L', 'Manual']",14000.0,1,Manual,Yes,Individual,Delhi,1497 ,113,
999000.0,2094000.0,Petrol,,BS 6,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,Panoramic Sunroof,Rear,Yes,Yes,,No,Not Applicable,Not Applicable,850 km,Not Applicable,,,,,,Turbocharged (Fixed Geometry),No,2021,Hyundai,Creta,"['SX', '(O)', '1.4', 'Turbo', '7', 'DCT', '[2020-2022]']",72000.0,2,Automatic,Yes,Individual,Delhi,1353 ,138,17 kmpl
585000.0,1361000.0,Petrol,,,5 Seats and 2 Rows,400 L,60 litres,2 Airbags,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Remote,No,Rear,Yes,Yes,,,Not Applicable,,,,,,,,,No,No,2017,Hyundai,Creta,"['SX', 'Plus', '1.6', 'Petrol']",88000.0,1,Manual,No,Individual,Delhi,1591 ,122,15.29 kmpl
1625000.0,2057000.0,Diesel,,BS6 Phase 2,5 Seats and 2 Rows,433 L,50 litres,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Keyless,"Panoramic Sunroof, Electric, Tilt with Pinch Guard",Rear,Yes,Yes,No,No,3 Years / Unlimited Kms (Extendable up to 7 Years),Not Applicable,,Not Applicable,,,,,,Turbocharged,No,2025,Hyundai,Creta,"['S', '(O)', 'Diesel', '1.5L', 'Turbo', 'Automatic', '(TC)']",19000.0,1,Automatic,Yes,Individual,Delhi,1493 ,114,17 kmpl
