Price,new_car_price,overview_Fuel type,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage,Emission_Standard,Seating_Capacity,Fuel_Tank_Capcity,Safety_Score,Sunroof,Praking_Sensors,Keyless_Start,GPS_Navigation,ADAS,Automatic_Emergency_Braking,Driving_Range
5600000.0,,Petrol,No,,Turbocharged (Variable Geometry),Torque-On-Demand,2024,Audi,Q5,"['Technology', '45', 'TFSI']",4688.0,,Automatic,No,Not Available,Ahmedabad,1984 ,261.0,13.4 kmpl,BS 6,5,70,7.0241210257665205,Yes,Yes,Yes,Yes,No,No,943
900000.0,4905000.0,Diesel,,,,,2012,Audi,Q5,"['2.0', 'TDI', 'quattro']",123000.0,1,Automatic,Yes,Individual,Ahmedabad,1968 ,170.0,,Not Applicable,5,75,1.1757851448580747,No,No,No,No,No,No,0
2500000.0,,Diesel,,,,,2019,Audi,Q5,"['35', 'TDI', 'Technology']",60000.0,1,Automatic,Yes,Individual,Ahmedabad,,,,Not Applicable,5,,0.7359904639672388,No,No,No,No,No,No,0
7800000.0,,Petrol,,,Turbocharged,Full-time,2024,Audi,Q7,"['Technology', '55', 'TFSI']",11000.0,,Automatic,No,Not Available,Ahmedabad,2995 ,335.0,11.2 kmpl,BS 6,7,85,7.339654725514234,Yes,Yes,Yes,Yes,No,No,953
8000000.0,,Petrol,,,Turbocharged,Full-time,2025,Audi,Q7,['Technology'],5350.0,,Automatic,No,Not Available,Ahmedabad,2995 ,335.0,,BS 6,7,85,7.339654725514234,Yes,Yes,Yes,Yes,No,No,0
3200000.0,8978000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,Audi,Q7,"['45', 'TDI', 'Technology', 'Pack']",94000.0,1,Automatic,Yes,Individual,Ahmedabad,2967 ,245.0,14.75 kmpl,BS 4,7,75,7.339654725514234,Yes,Yes,Yes,Yes,No,No,0
2990000.0,8087000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,Audi,Q7,"['45', 'TDI', 'Premium', 'Plus']",164000.0,1,Automatic,No,Individual,Ahmedabad,2967 ,245.0,14.75 kmpl,BS 4,7,75,7.339654725514234,Yes,Yes,Yes,Yes,No,No,0
4500000.0,8087000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,Audi,Q7,"['45', 'TDI', 'Premium', 'Plus']",44797.0,1,Automatic,No,Individual,Ahmedabad,2967 ,245.0,14.75 kmpl,BS 4,7,75,7.339654725514234,Yes,Yes,Yes,Yes,No,No,0
7150000.0,16100000.000000002,Electric,No,,No,Torque-On-Demand,2024,Audi,Q8,"['e-tron', 'Sportback', '55']",66000.0,1,Automatic,Yes,Individual,Ahmedabad,Not Applicable,,,Not Applicable,5,,7.236998335570581,Yes,Yes,Yes,Yes,No,No,0
7000000.0,,Petrol,No,,Turbocharged,Torque-On-Demand,2024,Audi,S5,"['Sportback', '3.0', 'TFSI', 'Quattro']",3500.0,,Automatic,No,Not Available,Ahmedabad,2994 ,349.0,10.6 kmpl,BS 6,5,58,8.797684542090366,Yes,Yes,Yes,Yes,No,No,615
1200000.0,7584000.0,Petrol,,,,Full-time,2016,Audi,TT,"['45', 'TFSI']",65100.0,3,Automatic,No,Individual,Ahmedabad,1984 ,227.0,14.33 kmpl,Not Applicable,2,55,1.7034304767949882,No,Yes,No,No,No,No,0
6850000.0,11800000.0,Petrol,,,Turbocharged (Variable Geometry),Torque-On-Demand,2021,Audi,Q8,['Celebration'],45000.0,1,Automatic,Yes,Individual,Ahmedabad,2995 ,335.0,9.8 kmpl,BS 6,5,85,7.339654725514234,Yes,Yes,Yes,Yes,No,No,833
2750000.0,4.7,Diesel,,,Turbocharged,No,2021,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'Sportline']",20937.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,18.64 kmpl,BS 6,5,50,5.250557509442676,Yes,Yes,Yes,Yes,No,No,932
2995000.0,4752000.0,Diesel,,,Turbocharged,No,2021,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'Sportline']",39000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,18.64 kmpl,BS 6,5,50,5.250557509442676,Yes,Yes,Yes,Yes,No,No,932
2555000.0,5101000.0,Diesel,,,Turbocharged,No,2022,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'M', 'Sport', '[2022-2023]']",20000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,18.6 kmpl,BS 6,5,50,5.250557509442676,Yes,Yes,Yes,Yes,No,No,932
3000000.0,5372000.0,Diesel,,,Turbocharged,No,2023,BMW,2,"['Series', 'Gran', 'Coupe', '220d', 'M', 'Sport']",68000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,18.64 kmpl,BS 6,5,50,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,932
3150000.0,5035000.0,Petrol,,,Turbocharged,No,2023,BMW,2,"['Series', 'Gran', 'Coupe', '220i', 'M', 'Sport']",23008.0,1,Automatic,No,Individual,Ahmedabad,1998 ,176.0,14.82 kmpl,BS 6,5,50,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,741
5400000.0,7015000.000000001,Diesel,,,Turbocharged (Variable Geometry),No,2025,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'M', 'Sport']",7460.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,19.61 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1157
4675000.0,6856999.999999999,Petrol,,,Turbocharged (Variable Geometry),No,2024,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'M', 'Sport']",19000.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255.0,15.39 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,908
5300000.0,7015000.000000001,Diesel,,,Turbocharged (Variable Geometry),No,2024,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'M', 'Sport']",11825.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,19.61 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1157
3775000.0,6320000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,BMW,3,"['Series', 'Gran', 'Limousine', '320Ld', 'Luxury', 'Line']",43000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,19.6 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1158
4000000.0,6077000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'Luxury', 'Line']",7287.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255.0,15.3 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,903
3500000.0,6077000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,BMW,3,"['Series', 'Gran', 'Limousine', '330Li', 'Luxury', 'Line']",40251.0,2,Automatic,No,Individual,Ahmedabad,1998 ,255.0,15.3 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,903
1990000.0,5467000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",100000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,184.0,19.59 kmpl,Not Applicable,5,,1.6010463007093867,Yes,Yes,Yes,Yes,No,No,0
1750000.0,5467000.0,Diesel,,,Turbocharged (Variable Geometry),No,2015,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",58000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184.0,19.59 kmpl,Not Applicable,5,,1.6010463007093867,Yes,Yes,Yes,Yes,No,No,0
2350000.0,5632000.0,Diesel,,,Turbocharged (Variable Geometry),No,2019,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line']",55000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,21.76 kmpl,BS 4,5,57,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
1325000.0,5467000.0,Diesel,,,Turbocharged (Variable Geometry),No,2015,BMW,3,"['Series', 'GT', '320d', 'Luxury', 'Line', '[2014-2016]']",109000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184.0,19.59 kmpl,Not Applicable,5,,1.6010463007093867,Yes,Yes,Yes,Yes,No,No,0
2100000.0,4772000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Sport', 'Line']",84000.0,1,Automatic,No,Not Available,Ahmedabad,1995 ,188.0,21.76 kmpl,Not Applicable,5,57,1.7034304767949882,No,Yes,Yes,Yes,No,No,0
1125000.0,5038000.0,Diesel,,,Twin Turbo (Variable Geometry),No,2016,BMW,3-Series,"['320d', 'Luxury', 'Line']",63000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,22.69 kmpl,Not Applicable,5,57,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
1800000.0,5090000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,3,"['Series', 'GT', '320d', 'Sport', 'Line', '[2014-2016]']",80000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,184.0,19.59 kmpl,Not Applicable,5,,1.6010463007093867,Yes,Yes,Yes,Yes,No,No,0
4750000.0,6764000.0,Diesel,,,Turbocharged (Variable Geometry),No,2023,BMW,3-Series,"['320Ld', 'M', 'Sport', '[2023]']",13870.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,19.61 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1157
5650000.0,6881999.999999999,Petrol,No,,Turbocharged (Variable Geometry),No,2025,BMW,3-Series,"['330Li', 'M', 'Sport']",14000.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255.0,11.5 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,908
5650000.0,6881999.999999999,Petrol,No,,Turbocharged (Variable Geometry),No,2025,BMW,3-Series,"['330Li', 'M', 'Sport']",17000.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255.0,11.5 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,908
1880000.0,4607000.0,Diesel,,,Twin Turbo (Variable Geometry),No,2018,BMW,3-Series,"['320d', 'Sport', 'Shadow', 'Edition']",76744.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,22.69 kmpl,Not Applicable,5,57,1.7034304767949882,Yes,Yes,Yes,No,No,No,0
5650000.0,6881999.999999999,Petrol,No,,Turbocharged (Variable Geometry),No,2025,BMW,3-Series,"['330Li', 'M', 'Sport']",17330.0,1,Automatic,No,Individual,Ahmedabad,1998 ,255.0,11.5 kmpl,BS 6,5,59,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,908
1300000.0,3929000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,3-Series,"['320d', 'Prestige']",117000.0,2,Automatic,No,Not Available,Ahmedabad,1995 ,184.0,18.88 kmpl,Not Applicable,5,60,1.6930305648505244,No,Yes,Yes,No,No,No,0
1550000.0,6084000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,5-Series,"['520d', 'Luxury', 'Line']",85000.0,2,Automatic,No,Individual,Ahmedabad,1995 ,190.0,18.12 kmpl,Not Applicable,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
1200000.0,3929000.0,Diesel,,,Turbocharged (Variable Geometry),No,2013,BMW,3-Series,"['320d', 'Prestige']",70000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,184.0,18.88 kmpl,Not Applicable,5,60,1.6930305648505244,No,Yes,Yes,No,No,No,0
3500000.0,6859999.999999999,Petrol,,,Turbocharged (Variable Geometry),No,2019,BMW,5-Series,"['530i', 'M', 'Sport']",15000.0,1,Automatic,No,Not Available,Ahmedabad,1998 ,248.0,15.01 kmpl,BS 6,5,68,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1020.68 km
2700000.0,6568000.000000001,Diesel,,,Turbocharged (Variable Geometry),No,2017,BMW,5-Series,"['520d', 'Luxury', 'Line', '[2017-2019]']",77000.0,1,Automatic,No,Not Available,Ahmedabad,1995 ,188.0,22.48 kmpl,BS 4,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
990000.0,6084000.0,Diesel,,,Turbocharged (Variable Geometry),No,2013,BMW,5-Series,"['520d', 'Luxury', 'Line']",131000.0,2,Automatic,No,Individual,Ahmedabad,1995 ,190.0,18.12 kmpl,Not Applicable,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
4200000.0,7452000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,BMW,5-Series,"['520d', 'Luxury', 'Line']",28000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,20.3 kmpl,BS 6,5,66,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1344
3600000.0,7392000.0,Diesel,,,Turbocharged (Variable Geometry),No,2018,BMW,5-Series,"['530d', 'M', 'Sport', '[2017-2019]']",50058.0,1,Automatic,No,Individual,Ahmedabad,2993 ,261.0,18.59 kmpl,BS 4,4,78,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
900000.0,5093000.0,Diesel,,,,,2012,BMW,5-Series,"['525d', 'Sedan']",114000.0,4+,Automatic,Yes,Individual,Ahmedabad,1995 ,217.0,17.24 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
950000.0,4714000.0,Diesel,,,,,2011,BMW,5-Series,"['520d', 'Sedan']",66000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184.0,18.48 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
2475000.0,6568000.000000001,Diesel,,,Turbocharged (Variable Geometry),No,2018,BMW,5-Series,"['520d', 'Luxury', 'Line', '[2017-2019]']",58300.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,22.48 kmpl,BS 4,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
786000.0,5596000.0,Diesel,,,Turbocharged (Variable Geometry),No,2013,BMW,5-Series,"['520d', 'Modern', 'Line']",134000.0,2,Automatic,No,Individual,Ahmedabad,1995 ,184.0,18.48 kmpl,Not Applicable,5,,1.7034304767949882,Yes,Yes,Yes,No,No,No,0
850000.0,4714000.0,Diesel,,,,,2013,BMW,5-Series,"['520d', 'Sedan']",112000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,184.0,18.48 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
3975000.0,7703000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,BMW,5-Series,"['530d', 'M', 'Sport']",21000.0,1,Automatic,Yes,Individual,Ahmedabad,2993 ,261.0,17.42 kmpl,BS 6,5,66,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1149.72 km
2850000.0,7452000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,BMW,5-Series,"['520d', 'Luxury', 'Line']",70000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,20.3 kmpl,BS 6,5,66,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1344
1350000.0,6084000.0,Diesel,,,Turbocharged (Variable Geometry),No,2013,BMW,5-Series,"['520d', 'Luxury', 'Line']",125000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,18.12 kmpl,Not Applicable,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
949000.0,5093000.0,Diesel,,,,,2012,BMW,5-Series,"['525d', 'Sedan']",116000.0,3,Automatic,No,Individual,Ahmedabad,1995 ,217.0,17.24 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
5711000.0,8470000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,BMW,5-Series,"['530d', 'M', 'Sport']",30000.0,1,Automatic,Yes,Individual,Ahmedabad,2993 ,261.0,17.4 kmpl,BS 6,5,66,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1150
4150000.0,7452000.0,Diesel,,,Turbocharged (Variable Geometry),No,2022,BMW,5-Series,"['520d', 'Luxury', 'Line']",28870.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,20.3 kmpl,BS 6,5,66,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1344
4300000.0,7176000.000000001,Petrol,,,Turbocharged (Variable Geometry),No,2021,BMW,5-Series,"['530i', 'M', 'Sport', '[2021-2023]']",33000.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,252.0,14.8 kmpl,BS 6,5,68,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1008
2999000.0,7392000.0,Diesel,,,Turbocharged (Variable Geometry),No,2018,BMW,5-Series,"['530d', 'M', 'Sport', '[2017-2019]']",80000.0,1,Automatic,No,Individual,Ahmedabad,2993 ,261.0,18.59 kmpl,BS 4,4,78,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
2850000.0,7452000.0,Diesel,,,Turbocharged (Variable Geometry),No,2021,BMW,5-Series,"['520d', 'Luxury', 'Line']",70000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,20.3 kmpl,BS 6,5,66,6.137339267604598,Yes,Yes,Yes,Yes,No,No,1344
1890000.0,6084000.0,Diesel,,,Turbocharged (Variable Geometry),No,2016,BMW,5-Series,"['520d', 'Luxury', 'Line']",45000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,190.0,18.12 kmpl,Not Applicable,5,65,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
1175000.0,5093000.0,Diesel,,,,,2013,BMW,5-Series,"['525d', 'Sedan']",60000.0,2,Automatic,Yes,Individual,Ahmedabad,1995 ,217.0,17.24 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
2990000.0,6859999.999999999,Diesel,,,Turbocharged (Variable Geometry),No,2019,BMW,5-Series,"['520d', 'Luxury', 'Line']",50000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,20.37 kmpl,BS 6,5,66,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1344.42 km
6000000.0,8631000.0,Diesel,,,Turbocharged (Variable Geometry),No,2024,BMW,6-Series,"['GT', '620d', 'M', 'Sport']",22000.0,1,Automatic,No,Not Available,Ahmedabad,1995 ,188.0,18.65 kmpl,BS 6,5,66,5.250557509442676,Yes,Yes,Yes,Yes,No,No,1231
6300000.0,8395000.0,Petrol,,,Turbocharged,No,2024,BMW,5-Series,"['530Li', 'Petrol', '2.0L', 'Turbo', 'Automatic', 'Aluminium', 'Satinated']",7200.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255.0,15.7 kmpl,BS 6,5,60,8.226436483676157,No,Yes,Yes,Yes,Yes,Yes,942
5700000.0,8404000.0,Petrol,,,Turbocharged (Variable Geometry),No,2024,BMW,6-Series,"['GT', '630i', 'M', 'Sport']",20582.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255.0,13.32 kmpl,BS 6,5,68,5.250557509442676,Yes,Yes,Yes,Yes,No,No,906
5475000.0,8404000.0,Petrol,,,Turbocharged (Variable Geometry),No,2023,BMW,6-Series,"['GT', '630i', 'M', 'Sport']",23000.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255.0,13.32 kmpl,BS 6,5,68,5.250557509442676,Yes,Yes,Yes,Yes,No,No,906
5400000.0,8404000.0,Petrol,,,Turbocharged (Variable Geometry),No,2023,BMW,6-Series,"['GT', '630i', 'M', 'Sport']",18400.0,1,Automatic,Yes,Individual,Ahmedabad,1998 ,255.0,13.32 kmpl,BS 6,5,68,5.250557509442676,Yes,Yes,Yes,Yes,No,No,906
3375000.0,7128000.0,Diesel,,,Turbocharged (Variable Geometry),No,2019,BMW,6-Series,"['GT', '620d', 'Luxury', 'Line', '[2019-2019]']",65000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,21.76 kmpl,BS 4,5,66,1.7034304767949882,Yes,Yes,Yes,Yes,No,No,0
990000.0,4714000.0,Diesel,,,,,2011,BMW,5-Series,"['520d', 'Sedan']",117000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,184.0,18.48 kmpl,Not Applicable,5,,1.590646388764923,Yes,No,Yes,No,No,No,0
4200000.0,,Petrol,,,,,2014,BMW,6-Series,"['650i', 'Convertible']",9000.0,1,Automatic,Yes,Individual,Ahmedabad,,,,Not Applicable,,,0.4469870772710861,No,No,No,No,No,No,0
4500000.0,,Petrol,,,,,2014,BMW,6-Series,"['650i', 'Convertible']",8000.0,1,Automatic,Yes,Individual,Ahmedabad,,,,Not Applicable,,,0.4469870772710861,No,No,No,No,No,No,0
4200000.0,,Petrol,,,,,2014,BMW,6-Series,"['650i', 'Convertible']",9000.0,1,Automatic,Yes,Individual,Ahmedabad,,,,Not Applicable,,,0.4469870772710861,No,No,No,No,No,No,0
3975000.0,14500000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,BMW,7-Series,"['730Ld', 'DPE', 'Signature']",35000.0,1,Automatic,Yes,Individual,Ahmedabad,2993 ,262.0,16.77 kmpl,Not Applicable,4,78,2.008564264598238,Yes,Yes,Yes,Yes,No,No,0
990000.0,10800000.0,Diesel,,,,,2009,BMW,7-Series,"['730Ld', 'Sedan']",35000.0,2,Automatic,No,Individual,Ahmedabad,2993 ,245.0,14.5 kmpl,Not Applicable,5,,1.6455945636576086,Yes,No,Yes,Yes,No,No,0
850000.0,10800000.0,Diesel,,,,,2012,BMW,7-Series,"['730Ld', 'Sedan']",154540.0,2,Automatic,No,Not Available,Ahmedabad,2993 ,245.0,14.5 kmpl,Not Applicable,5,,1.6455945636576086,Yes,No,Yes,Yes,No,No,0
1200000.0,,Diesel,,,,,2011,BMW,7-Series,"['730Ld', 'Sedan']",99000.0,,Automatic,No,Not Available,Ahmedabad,2993 ,245.0,14.5 kmpl,Not Applicable,5,,1.6455945636576086,Yes,No,Yes,Yes,No,No,0
3990000.0,14900000.0,Diesel,,,Turbocharged (Variable Geometry),No,2017,BMW,7-Series,"['730Ld', 'M', 'Sport']",35600.0,1,Automatic,Yes,Commercial,Ahmedabad,2993 ,262.0,11.1 kmpl,Not Applicable,4,78,2.008564264598238,Yes,Yes,Yes,Yes,No,No,0
3051000.0,,Diesel,,,,,2019,BMW,7-Series,['730LD'],43500.0,2,Automatic,Yes,Individual,Ahmedabad,,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
7600000.0,13000000.0,Electric,Yes,,No,Torque-On-Demand,2024,BMW,i5,"['M60', 'xDrive']",12863.0,2,Automatic,Yes,Individual,Ahmedabad,Not Applicable,601.0,,Not Applicable,4,,5.250557509442676,Yes,Yes,Yes,Yes,Yes,No,516
6500000.0,12900000.0,Electric,Yes,,No,Torque-On-Demand,2023,BMW,iX,"['xDrive', '40']",51828.0,1,Automatic,Yes,Individual,Ahmedabad,Not Applicable,,,Not Applicable,5,,7.339654725514234,Yes,Yes,Yes,No,Yes,Yes,0
14000000.0,22300000.0,Electric,Yes,,No,Full-time,2025,BMW,i7,"['eDrive50', 'M', 'Sport']",14128.0,1,Automatic,No,Individual,Ahmedabad,Not Applicable,,,Not Applicable,5,,6.452872967352312,Yes,Yes,Yes,Yes,Yes,Yes,603
15000000.0,22900000.0,Electric,Yes,,No,Full-time,2023,BMW,i7,['xDrive60'],11302.0,1,Automatic,Yes,Individual,Ahmedabad,Not Applicable,,,Not Applicable,5,,6.452872967352312,Yes,Yes,Yes,Yes,No,Yes,625
2000000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2019,BMW,X1,"['sDrive20d', 'xLine']",52680.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
1400000.0,4716000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,BMW,X1,"['sDrive20d', 'M', 'Sport']",85000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.5660912091903905,Yes,Yes,Yes,Yes,No,No,0
1550000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,BMW,X1,"['sDrive20d', 'xLine']",85000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
700000.0,2947000.0,Diesel,,,,,2012,BMW,X1,['sDrive20d'],121089.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,177.0,15.06 kmpl,Not Applicable,5,63,1.590646388764923,No,No,Yes,No,No,No,0
2200000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,BMW,X1,"['sDrive20d', 'xLine']",32997.0,1,Automatic,No,Not Available,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
2000000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2019,BMW,X1,"['sDrive20d', 'xLine']",51000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
1551000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2018,BMW,X1,"['sDrive20d', 'xLine']",105000.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
1875000.0,4.7,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,BMW,X1,"['sDrive20d', 'xLine']",58705.0,1,Automatic,Yes,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
1000000.0,4290000.0,Diesel,,,Turbocharged (Variable Geometry),No,2015,BMW,X1,"['sDrive20d', 'Sport', 'Line']",100000.0,2,Automatic,No,Individual,Ahmedabad,1995 ,184.0,15.06 kmpl,Not Applicable,5,63,1.6455945636576086,Yes,Yes,Yes,Yes,No,No,0
1950000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2019,BMW,X1,"['sDrive20d', 'xLine']",58000.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
2650000.0,4932000.0,Petrol,,,Turbocharged (Variable Geometry),No,2022,BMW,X1,"['sDrive20i', 'xLine']",25823.0,1,Automatic,No,Individual,Ahmedabad,1998 ,189.0,14.8 kmpl,BS 6,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,757.86 km
1875000.0,4374000.0,Diesel,,,Turbocharged (Variable Geometry),Torque-On-Demand,2017,BMW,X1,"['sDrive20d', 'xLine']",55349.0,1,Automatic,No,Individual,Ahmedabad,1995 ,188.0,20.68 kmpl,BS 4,5,51,5.250557509442676,Yes,Yes,Yes,Yes,No,No,0
